,game_category,game_id,game_title,user_count,positive_ratings,game_url,game_image_url
0,Up-and-Coming,1089751448,  mako mermaids!  ,18000.0,85.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=3020826586&Position=1&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.965Z,https://t6.rbxcdn.com/e2af3629506522d5a250b2862c784e96
1,Up-and-Coming,2093229603,[4 characters] friday night funkyn' rp,2000.0,81.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=5867283312&Position=2&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.966Z,https://t5.rbxcdn.com/5385e22c2ae1d6f61ef0490f2ecda7e0
2,Up-and-Coming,2577955438,[new] animal life,13.0,82.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=6792530788&Position=3&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.966Z,https://t4.rbxcdn.com/365b243bdaa1fba3e8ab70a4f7b8571a
3,Up-and-Coming,1704101737,toy tycoon,835.0,77.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=4960108469&Position=4&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.966Z,https://t4.rbxcdn.com/2339027fd8bdaf0f2ce8b09c52e253e7
4,Up-and-Coming,220828728,fashion famous,21000.0,86.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=559159830&Position=5&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.966Z,https://t3.rbxcdn.com/f26465fc9168cb7e7de8ff4af77ab71a
5,Up-and-Coming,2455935718,food magnet simulator,3000.0,85.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=6544175281&Position=6&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.967Z,https://t4.rbxcdn.com/c5bd079391c522d641d468bcf8b9a1b7
6,Up-and-Coming,2366581908,super cool parkour obby!,24000.0,80.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=6377782077&Position=7&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.967Z,https://t0.rbxcdn.com/e590e2bba3131218377034686e1cfb8d
7,Up-and-Coming,2517823158,rainbow fun obby!,24000.0,86.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=6682002535&Position=8&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.968Z,https://t6.rbxcdn.com/1abdedca374233a99eb91778588c52a8
8,Up-and-Coming,1265527561,airplane [story] ,13000.0,87.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=3607619584&Position=9&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.968Z,https://t6.rbxcdn.com/9ef9d1d6876d46f0ba54453e556cc84c
9,Up-and-Coming,1128795217,[dogs!] welcome to farmtown! [beta],21000.0,88.0,https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=56990668-8198-4626-b466-f9ae38a8c132&PageType=GamesSeeAll&PlaceId=3126992939&Position=10&SortPosition=2&LocalTimestamp=2021-05-24T01:57:37.969Z,https://t1.rbxcdn.com/93ebd52896535de709651d0fb518fe53
